URL,address,announce_ID,description,latitude,longitude,neighborhood,realty_info,realty_type,street,title,Price_BRL,Price_1000BRL,Dormitorios,Banheiros,Area_m_2,Vagas_Garagem,City
https://www.brognoli.com.br/imovel/comprar-casa-35308/,"['Dorval', 'Manoel', 'Bento,211', 'CÓRREGO-GRANDE,-FLORIANÓPOLIS/SC']",cod. C9-35909,"['Casa no Córrego Grande próximo à UFSC. Casa em condomínio fechado. Casa com térreo mais 2 pavimentos, sendo térreo garagem para 2 carros cobertos, amplo depósito, primeiro pavimento, ampla varanda, sala de estar com lavabo, sala de jantar, cozinha com armários, lavanderia e espaço com churrasqueira e pia. Segundo pavimento escritório, ampla varanda, bwc social com bancada e blindex, 03 dormitórios sendo uma suíte com armários e hidro. Condomínio fechado com 5 casas em ótima localização nas proximidades da UFSC, fácil acesso para a Lagoa e Beira-Mar. Maiores informações e contato para visitas com o corretor Douglas Rodrigues Lobo pelo telefone 55(48)99961-2134 ou pelo e-mail: douglasvendasbrognoli@gmail.com']",-27.601924,-48.506903,CÓRREGO-GRANDE,"['3 Dormitórios', '3 Banheiros', '198 m²', '2 Vagas']",Casa,"['Dorval', 'Manoel', 'Bento,211']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],680000.0,680.0,3.0,3.0,198.0,2,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35084-2/,"['Waldemar', 'Ouriques,839', 'CAPOEIRAS,-FLORIANÓPOLIS/SC']",cod. C6-35359,"['Casa ampla e confortável, de esquina, com piscina, churrasqueira, jardim, varanda, móveis requintados(todos planejados),  3 quartos(1 suíte),  3 banheiros, 1 lavabo, 3 salas, cozinha, lavanderia , 260m²  de área construída, terreno com 619,80m².\nPiso de taco nas salas em alto brilho e cerâmico nas demais dependências. Portão com elevador. Maiores informações e contato para visitas com a corretora Lourdes Inês Bianchi através do telefone  55 48 99983 0539 ou pelo e-mail lurdinhavendasbrognoli@gmail.com']",-27.5893561,-48.5921386,CAPOEIRAS,"['3 Dormitórios', '4 Banheiros', '209 m²', '2 Vagas']",Casa,"['Waldemar', 'Ouriques,839']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],850000.0,850.0,3.0,4.0,209.0,2,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35648-2/,"['Coronel', 'Maurício', 'Spalding', 'de', 'Souza,730', 'SANTA-MÔNICA,-FLORIANÓPOLIS/SC']",cod. C9-35648,"['Casa ampla com 213m2 de área construída. Casa parcialmente adaptada para um salão de beleza, possui 3 dormitórios, sala para dois ambientes, cozinha e área de serviço, banheiro social, garagem para até 3 carros. Terreno com 510m2. Maiores informações e contato para visitas com o corretor Douglas Rodrigues Lobo, no telefone 55(48)99961-2134 ou pelo e-mail: douglasvendasbrognoli@gmail.com']",-27.5926485,-48.5075685,SANTA-MÔNICA,"['2 Banheiros', '213 m²', '3 Vagas']",Casa,"['Coronel', 'Maurício', 'Spalding', 'de', 'Souza,730']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],900000.0,900.0,,2.0,213.0,3,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35929-2/,"['Santa', 'Tereza,653', 'BALNEÁRIO,-FLORIANÓPOLIS/SC']",cod. C47-35929,"['Casa com 4 quartos bem junto à praia do Balneário.  Terreno com 352 m² e casa com área construída de 310m².  Casa com 2 pavimentos. No térreo: hall de entrada,  2 salas com porta-janelões , escritório, cozinha, banheiro social, quarto estilo dependência e banheiro auxiliar. No pavimento superior, saleta, banheiro social e 3 quantos com acesso compartilhado para ampla sacada de frente e  com vista para o mar. Nos fundos da casa, edícula com área de serviço e churrasqueira.  Lateralmente garagem coberta para 2 carros e estacionamento para vários na parte frontal. Maiores informações e contatos para visitas com o corretor Heron Francisco 48 999615387, heronvendasbrognoli@gmail.com.']",-27.5771464,-48.585345,BALNEÁRIO,"['4 Dormitórios', '3 Banheiros', '310.55 m²', '2 Vagas']",Casa,"['Santa', 'Tereza,653']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],690000.0,690.0,4.0,3.0,310.55,2,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-36191/,"['Tupinambá,586', 'ESTREITO,-FLORIANÓPOLIS/SC']",cod. C13-36191,"['Casa com 03 quartos a venda no bairro Estreito em Florianópolis. Casa espaçosa, arejada e ensolarada, com terreno de 240m² (10x24) e 150 m² de área construída . Casa com 03 quartos sendo uma suíte, sala, banheiro social, cozinha independente com móveis planejados, edícula com churrasqueira, banheiro e lavanderia, todos com quartos possuem ar-condicionado SPLIT. Garagem fechada com portão eletrônico para 03 carros. Casa murada, acima do nível da rua, com amplo terraço e vista para cidade. Próximo ao Estádio do Figueirense, escolas, praça e comércio em geral. Imóvel desocupado! Para maiores informações tratar com o corretor Lucas Piccini, pelo fone: 55 (48) 99194.27.27, ou pelo e-mail: lucasvendasbrognoli@gmail.com']",-27.5852468,-48.5893335,ESTREITO,"['3 Dormitórios', '3 Banheiros', '150 m²', '3 Vagas']",Casa,"['Tupinambá,586']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],550000.0,550.0,3.0,3.0,150.0,3,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-33811/,"['DAS', 'CEREJEIRAS,490', 'CARVOEIRA,-FLORIANÓPOLIS/SC']",cod. C5-33811,"['Casa em lote com 2 residências, com entradas individuais, sendo esta na parte de trás. Com área construída de 109 m² e terreno de 152,60 m². Na parte superior 2 quartos, sala, cozinha, banheiro e na parte de baixo, 1 quarto. com banheiro, sala e cozinha conjugados (tipo kitinete) e área de serviço com acesso independente. Uma  vaga de garagem. Excelente para investidor, por estar próximo da Universidade Federal de Santa Catarina. Rua com excelentes casas, somente residencial. Bem localizada.\nMaiores informações e contato para visitas com a corretora Sueli Maria da Silva, no telefone (48) 99616247, ou no e-mail: sueli@brognoli.com.br']",-27.6062402,-48.5290787,CARVOEIRA,"['2 Dormitórios', '2 Banheiros', '109.88 m²', '1 Vaga']",Casa,"['DAS', 'CEREJEIRAS,490']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],270000.0,270.0,2.0,2.0,109.88,1,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-32270/,"['DURVAL', 'PIRES', 'DA', 'CUNHA,388', 'SAMBAQUI,-FLORIANÓPOLIS']",cod. C6-32270,"['Combinação perfeita de belezas naturais exuberantes, tranquilidade e segurança. Amplo terreno de 2.250m² com confortável residência construída na parte alta, possibilitando uma bela vista para o verde e para o mar. Edificação em níveis aproveitando a irregularidade do terreno, contendo 3 quartos sendo 1 suíte, escritório, depósito, 3 salas sendo 1 com lareira e outra integrada a uma varanda externa com churrasqueira, cozinha, área de serviço, 2 banheiros sociais, vaga de garagem coberta e fechada para 2 carros. Maiores informações e contato para visitas com a corretora Lourdes Inês Bianchi, no telefone +55(48)9983-0539, ou pelo e-mail: lurdinha@brognoli.com.br']",-27.487256,-48.52959800000001,SAMBAQUI,"['3 Dormitórios', '3 Banheiros', '250 m²', '2 Vagas']",Casa,"['DURVAL', 'PIRES', 'DA', 'CUNHA,388']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],1500000.0,1500.0,3.0,3.0,250.0,2,FLORIANÓPOLIS
https://www.brognoli.com.br/imovel/comprar-casa-33603/,"['ANTONIO', 'FILOMENO,85', 'BOM-ABRIGO,-FLORIANÓPOLIS/SC']",cod. C9-33603,"['Ampla casa com amplo terreno localizado em um dos bairros mais charmosos e de área nobre na região continental, casa com amplo jardim com vista para o mar e piscina, garagem para 3 carros cobertos e 2 descobertos, salão de festa coberto com churrasqueira e pia, mais quarto, bwc auxiliar , dependência de empregada, lavanderia e escritório. Parte superior, ampla sala com 4 ambientes com lareira, varanda, cozinha ampla, bwc social, 2 quartos (demi-suíte) com armários. Suíte principal com closet, banheira e box. Imóvel em área nobre próximo a via gastronômica de Coqueiros, praia do Bom Abrigo e Itaguaçu, bairro de ótima qualidade de vida para quer procura beleza natural e tranquilidade. Maiores informações e contato para visitas com o corretor Douglas Lobo, no telefone  55(48)9961-2134, ou pelo e-mail: douglas@brognoli.com.br']",-27.6142421,-48.596618,BOM-ABRIGO,"['4 Dormitórios', '5 Banheiros', '308.01 m²', '5 Vagas']",Casa,"['ANTONIO', 'FILOMENO,85']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],1380000.0,1380.0,4.0,5.0,308.01,5,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-33929/,"['MARINAS', 'DO', 'CAMPECHE,760', 'CAMPECHE,-FLORIANÓPOLIS/SC']",cod. C46-33929,"['Linda casa no bairro Campeche, com arquitetura moderna e acabamento diferenciado. Nunca habitada, financiável. 160m², 3 quartos, sendo 1 suíte, ampla sala integrada com a cozinha, área externa, lavabo, área de serviço, 2 vagas de garagem. Condomínio Unifamiliar em Loteamento regularizado, de alto padrão, com monitoramento 24 horas, campo de futebol e playground. Maiores informações e visitas, com a corretora Luana Campos (48) 9921-2027, ou luana.campos@brognoli.com.br CRECI 16.361']",-27.6852156,-48.50437609999999,CAMPECHE,"['3 Dormitórios', '2 Banheiros', '159.1 m²', '2 Vagas']",Casa,"['MARINAS', 'DO', 'CAMPECHE,760']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],469000.0,469.0,3.0,2.0,159.1,2,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35424/,"['Carapanás,140', 'JURERÊ-INTERNACIONAL,-FLORIANÓPOLIS/SC']",cod. C12-35424,"['Casa em Jurerê Internacional, 545 m² de área construída em um belo terreno com 757 m², bem localizada em local tranquilo, dividida em 2 pavimentos sendo o 1º com living, home theater, bwc social, ampla sala com pé direito duplo, portas em vidro que dão acesso a área de piscina e possibilitam maior entrada de luz, cozinha independente com móveis planejados e área gourmet com churrasqueira, lavabo e um pequeno dormitório, depósito, área de serviço com entrada independente, dependência completa de empregada, garagem coberta para 2 carros ( descoberta para mais 2 ), amplo jardim com piscina com raia de natação, deck em madeira com ducha. No 2º pavimento temos 5 suítes sendo 1 delas master com 2 closets, escritório e banheiro com hidro, todas as suítes possuem sacadas e móveis planejados. Casa com elevador, sistema de captação de água da chuva e aquecimento solar. Maiores informações e contato para visitas com a corretora Katiuscia Castro   55 (48) 99983-5350 ou pelo e mail: katiusciavendasbrognoli@gmail.com']",-27.4468196,-48.49782949999999,JURERÊ-INTERNACIONAL,"['5 Dormitórios', '7 Banheiros', '545.6 m²', '2 Vagas']",Casa,"['Carapanás,140']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],3900000.0,3900.0,5.0,7.0,545.6,2,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-33804/,"['HAROLDO', 'SOARES', 'GLAVAN,3450', 'CACUPÉ,-FLORIANÓPOLIS/SC']",cod. C9-33804,"['Casa de alto padrão localizada em condomínio fechado em um dois bairros de maior beleza natural na ilha, bairro de Cacupé, área nobre. Casa de 2 pavimentos, sendo pavimento térreo ampla cozinha com armários formaplas, mesa de granito, fogão italiano, área de serviço separada, dependência completa de empregada, sala de festa com churrasqueira e pia, sala de estar e jantar com lareira e lavabo, detalhes em travertino e rebaixo em gesso, quarto com sacada e escritório, amplo jardim com piscina e espaço gramado para quadra de voleibol, garagem para 2 carros cobertos e 3 descobertos. Pavimento superior, sala , bwc social com bancada e blindex, 3 quartos com sacada (sendo 1 suíte master com hidro e 2 closet e armários) vista para o mar, ótimo padrão de construção em todos materiais da casa. Condomínio diferenciado, acesso duplo para veículos, todo arborizado, área de preservação permanente, nascente de água mineral distribuída  para todas as residencias do condomínio, área coletiva de lazer com campo e futebol, quadra de voleibol, playground, vigilância 24h.  Maiores informações e contato para visitas com o corretor Douglas Lobo, no telefone  55(48)9961-2134, ou pelo e-mail: douglas@brognoli.com.br']",-27.5363431,-48.5270105,CACUPÉ,"['4 Dormitórios', '4 Banheiros', '273.56 m²', '4 Vagas']",Casa,"['HAROLDO', 'SOARES', 'GLAVAN,3450']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],2100000.0,2100.0,4.0,4.0,273.56,4,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35347/,"['Getúlio', 'Vargas,298', 'CENTRO,-FLORIANÓPOLIS/SC']",cod. C31-36043,"['CENTRO - CASA COMERCIAL/RESIDENCIAL- PRAÇA DOS BOMBEIROS- TERRENO COM 528,88 M². Casa com aproximadamente 278,12 m².\nParte superior com 4 quartos, 1 bwc,  duas salas, cozinha e lavanderia.\nParte inferior 7 salas , 1 bwc e hall de entrada . \nAndar superior e inferior com entradas independentes e sem comunicação interna.\nTerreno ao lado , com entrada e portão separado,  para colocação de aproximadamente 15 carros.\n Casa Tombada pelo Patrimônio Indice P3 - "" São imóveis que podem ser demolidos, mas cuja reconstrução deve seguir normas tais que não prejudiquem os edíficios preservados localizados na vizinhança. "" segundo documento parecer da Prefeitura Municipal de Florianópolis.\nMaiores informações e contato para visitas com a corretora Elisiane Mello de Oliveira, no telefone  55(48)9621-8074, ou pelo e-mail: elisianevendasbrognoli@gmail.com']",-27.5924914,-48.5457881,CENTRO,"['2 Banheiros', '278 m²']",Casa,"['Getúlio', 'Vargas,298']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],3500000.0,3500.0,,2.0,278.0,,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35537/,"['dos', 'Búzios,1528', 'JURERÊ-INTERNACIONAL,-FLORIANÓPOLIS/SC']",cod. C31-35537,"['JURERÊ INTERNACIONAL - Excelente casa, muito bem localizada, na Búzios, pertinho da praia, do Open Shopping, na praia mais concorrida e de alto padrão de Florianópolis.\nTerreno com 600 m² e 376 m² de área construída.\n5 dormitórios, sendo uma suíte master com amplo closet, 2 demi-suíte, duas salas amplas sendo uma com lareira, garagem fechada para dois carros e mais duas vagas na frente descobertas. \nAmpla área social, com piscina e área de churrasqueira.\nMaiores informações e contato para visitas com a corretora Elisiane Mello , no telefone 55(48)996218074, ou pelo e-mail: elisianevendasbrognnoli@gmail.com']",-27.4399476,-48.4988658,JURERÊ-INTERNACIONAL,"['5 Dormitórios', '7 Banheiros', '376.58 m²', '4 Vagas']",Casa,"['dos', 'Búzios,1528']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],3300000.0,3300.0,5.0,7.0,376.58,4,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35601/,"['TENENTE', 'CALANDRINI,575', 'CARIANOS,-FLORIANÓPOLIS/SC']",cod. C18-35601,"['Casa de 4 quartos, sendo 1 suíte, contendo piscina, dormitórios com sacada e armários planejados, possuindo ampla sala térrea, escritório, cozinha independente espaçosa e arejada com armários planejado. Casa de 2 pavimentos, onde no pavimento superior ficam os quartos. Casa com piscina, grande edícula estruturada, com 1 quarto, banheiro social, churrasqueira. Casa residencial com área de serviço completa separada da casa. Casa residencial com árvores frutíferas, iluminação indireta em toda parte externa, alarme. para maiores informações tratar com o corretor Alexandre Brognoli pelo fone:  55 (48) 99971-5351, ou pelo e-mail alexandrevendasbrognoli@gmail.com']",-27.6669281,-48.5334821,CARIANOS,"['4 Dormitórios', '4 Banheiros', '178.35 m²', '4 Vagas']",Casa,"['TENENTE', 'CALANDRINI,575']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],980000.0,980.0,4.0,4.0,178.35,4,FLORIANÓPOLIS/SC
https://www.brognoli.com.br/imovel/comprar-casa-35675/,"['Arnoldo', 'Cândido', 'Raulino,173', 'ESTREITO,-FLORIANÓPOLIS/SC']",cod. C47-35675,"['Casa comercial em excelente localização no bairro Estreito com 3 salas, 4 quartos, cozinha, 02 banheiros,edícula com banheiro, duas vagas de garagem cobertas. Casa em ótima localização no coração do Estreito, ideal para clínica médica e comércio em geral.  Maiores informações e contatos para visitas com o corretor Heron Francisco 48 999615387, heronvendasbrognoli@gmail.com.']",-27.586878,-48.582608,ESTREITO,"['3 Banheiros', '136 m²', '2 Vagas']",Casa,"['Arnoldo', 'Cândido', 'Raulino,173']",['Brognoli Imóveis: Locação e Venda de Imóveis em Florianópolis e Região'],850000.0,850.0,,3.0,136.0,2,FLORIANÓPOLIS/SC
